hotel_name,reviewer_name,ethnicity,num_reviews,date,rating,neg_review,pos_review
Apartments on Harrison Avenue,Lene,United Kingdom,20 Reviews,May 22  2016,10,Nothing,Spacious. clean. well equipped. outdoor area and outdoor pool available. It is positioned right next to a busy highway but you hear no noise at all. Washing tabs supplied for washing machine and dishwasher. toiletries supplied were nice and plenty. Reception staff. there 24/7. were very helpful and knowledgable. we were unable to find anyone at the subway stations for assistance as to how it worked and the chap at reception. DeJean l belive. was most helpful. Excellent supermarket 1 min away.
Apartments on Harrison Avenue,Stephiez,Singapore,3 Reviews,May 10  2016,8.3,Right beside train tracks and near hospital. can get a bit noisy at night and in early mornings. but bearable.,Fast response time from staff. access to gym. Beautiful clean apartment with provided toiletries. kitchenware etc. Very convenient location: right next to an organic food market. one street away from an asian supermarket. three streets away from a CVS pharmacy. 10minutes walk to Chinatown in Boston. 20minutes walk to Downtown Crossing. Extremely good value for money.
Apartments on Harrison Avenue,Jessica509,United States of America,1 review,October 2  2017,9.6,N/A,The kitchen and all the appliances were great as well as the views.
Apartments on Harrison Avenue,Alini Calmon,Greece,1 review,July 20  2017,10,N/A,Swimming pool was very useful specially for the kids.
Apartments on Harrison Avenue,Evgeny,Israel,9 Reviews,July 17  2017,9.6,registration and get key,comfort
Apartments on Harrison Avenue,Yoon,Hong Kong,12 Reviews,April 22  2017,10,Nothing,100% satisfied. Super clean. modern interior. rapid service. friendly staff. good location.I will be back.
Apartments on Harrison Avenue,Abby,United States of America,3 Reviews,February 20  2017,9.6,N/A,Apartment was beautiful. Clean.Location location location. Perfect
Apartments on Harrison Avenue,Sameer,Iraq,2 Reviews,October 31  2016,9.6,Daily cleaning,Everything was good
Apartments on Harrison Avenue,Richard,United States of America,1 review,September 18  2016,9.2,Nothing,So quiet
Apartments on Harrison Avenue,Ajit,India,1 review,August 28  2016,6.3,Self cleanliness ..,N/A
Apartments on Harrison Avenue,Yael,United States of America,1 review,April 19  2016,10,The only hiccup was that the windows didn't have blackouts so early am all the sun shone through,Awesome location and apartment!!!!!
Apartments on Harrison Avenue,Lou,United Kingdom,5 Reviews,April 8  2016,9.6,Because of its position it's a little noisy.,Fantastic. spacious apartment with all mod cons. A real home from home.
The West End Family Getaway,Karen,United States of America,2 Reviews,September 10  2017,10,there was nothing we did not like,friendly. easy access to Boston center to see the sites we wanted.
One-Bedroom on Brookline Avenue Apt 634,Christopher,United Kingdom,1 review,May 8  2017,7.5,Television was a nightmare - I couldn't get it to work effectively and without instructions was destined not to have use of the TV for the duration of my stay,Comfortable bed. roomy accommodation. good accessories to the kitchen. bathroom. dressing room etc. Plenty of spare laundry and bedding
Element Boston Seaport by Westin,Slym,United States of America,1 review,October 9  2017,9.2,N/A,The bed was super comfy. i slept so well!The breakfast was so good as well. You will love the clean modern feel... speaking of feel... the shower! Love!
Element Boston Seaport by Westin,Ma,Netherlands,6 Reviews,September 19  2017,9.2,N/A,They were extra helpfull. I had a late check-out. and they extended as much. They also offer a Thusday happy hour. which was great to share with people. They offered me a free bicicle to go around to nearby places.
Element Boston Seaport by Westin,James,United States of America,2 Reviews,September 12  2017,6.3,The hotel feels very cheaply built.  Despite being open less than a year. there was moderate wear and tear in our room.  The stick-built building offers virtually no sound protection.  We could hear people talking that weren't adjacent to our room or in the hall.   The HVAC system is the loudest I've experienced in any hotel. ever.,Good location near the cruise terminal.
Element Boston Seaport by Westin,Connie,United States of America,2 Reviews,September 9  2017,10,N/A,Wines/appetizers offered from 5:30-7:00 very nice. Breakfast with many options very good.  We enjoyed warm. sunny weather so the lobby was full of light.Daniele coordinated our three rooms in close proximity. Friendly and hospitable.
Element Boston Seaport by Westin,Amy,United States of America,17 Reviews,August 19  2017,9.6,It's in an industrial area. But if you don't mind walking or using Uber. it's a great place to stay as it's right on the heals of a really cool hip area.,This is really a great hotel. I would definitely stay here again as the value for the room is high and parking is reasonably priced. Breakfast was great too! They also have free drinks and appetizers Monday - Thursday.
Element Boston Seaport by Westin,Ed,United States of America,1 review,August 9  2017,6.7,not walking distance to city center$8.99 per night "convention center charge"$25 per night parking fee,design of hotel. breakfast. cleanliness. quiet neighborhood. felt safe
Element Boston Seaport by Westin,John,United States of America,2 Reviews,August 7  2017,8.3,The entry doors were annoying.  They opened out of sync forcing one carrying baggage to enter the first door on the right and then walk kitty corner across the breezeway to enter the second door on the left.  Difficult with large bags.  It would have been helpful to have a concierge or more staff available to check in and answer questions.  It would be helpful to have a list of restaurants nearby and a map to find them.,Breakfast was bountiful and good.  The  rooms were comfortable and the bed was great.  The pull out sofa was a little small to sleep two as advertised.  We had the King Suite and the kitchenette was very nice. The views of the city were wonderful and the location makes it a short Uber ride to find nearly anything.
Element Boston Seaport by Westin,Daniela,Switzerland,32 Reviews,August 6  2017,9.2,Not as close to city center and sights as expected but still possible by foot.,Amazing breakfast. with many choices and food was really good! During the week. they also offer some complementary drinks and snacks for happy hour. Room was clean and a good size.
Element Boston Seaport by Westin,Ashwamedsing,Mauritius,1 review,July 31  2017,10,wish I could have stayed a little more time as my flight is at 22 hours on 31st July. but check out time is noon and I had to pay one extra day but no hassle except if I would have been advised to stay till 18 hours thanking you-Dr A. Dinassing,welcoming
Element Boston Seaport by Westin,Victor,United States of America,6 Reviews,July 12  2017,7.1,Great hotel for folks staying at the conference center across the street. otherwise not much going on around the location.,Very European look and feel to the lobby and rooms.  Ample space in the room with a nice set up that includes sink. microwave. refrigerator and utensils.  Bed was very comfortable. TV was HD and large enough screen to see from the bed.  Breakfast included eggs. bacon. pastries. fruit. yogurt. breakfast sandwiches. toast and coffee.  Good quality.
